word,count
용서할,105
앗,105
패티,105
이상을,105
기사가,105
잊은,105
아버지한테,105
남아있는,105
진작에,105
점심을,105
선물이,105
감자,105
다는,105
좆같은,105
눈물,105
혈관,105
자격,105
마냥,105
잖아,105
3시,105
우리집,105
저들의,105
털,105
필이,105
편이야,105
부모,105
돼야,104
담긴,104
하셨어,104
그랬겠지,104
쓸모,104
도시는,104
날씨가,104
알을,104
장치가,104
가렴,104
놈도,104
어떠냐,104
맡을게,104
그이는,104
미츠하,104
찾았는데,104
파티는,104
발작을,104
나타나면,104
해볼,104
내야,104
이른,104
노먼,104
줬으면,104
동안이나,104
속도로,104
애들이랑,104
얻기,104
갔던,104
부족한,104
아인,104
옆,104
연관이,104
해야돼,104
못하죠,104
이렇게까지,104
숨은,104
것보단,104
약속한,104
거짓말은,104
거기까지,104
군대에,104
그만하세요,104
물어보지,104
보험,104
팔아,104
하도,104
밤마다,104
소,104
엉망이,104
수영장,104
노란,104
조가,104
정상,104
나같은,104
노력은,104
혹시나,104
버튼을,104
묶어,104
만났는데,104
아침을,104
셈이죠,104
않는게,104
나기사,104
연락할,104
서비스,104
우리처럼,104
몹시,104
거래는,104
환자들은,104
나오게,103
것뿐이에요,103
이런게,103
보도록,103
들여보내,103
광고,103
폭스,103
환자분,103
홉스,103
붙잡아,103
캘리포니아,103
맥,103
하는군요,103
버려진,103
소령님,103
영감을,103
도와주려고,103
그지,103
버렸어요,103
무기는,103
빠졌어,103
인기,103
보이면,103
앉아도,103
이것들,103
부하들이,103
않는군,103
도와줘서,103
출혈,103
뭐였어,103
갈께,103
답은,103
흉부,103
재밌네요,103
올리비아,103
얻지,103
뭐라는,103
두세요,103
물어볼게,103
당할,103
당했어,103
기쁘네요,103
고개,103
친애하는,103
찾아라,103
말이여,103
알거든,103
곡,103
감사를,103
졌어,103
여기엔,103
지나간,103
가난한,103
거지만,103
학교는,103
의견이,103
그분을,103
결국은,103
오늘부터,103
상사님,103
아니라요,103
가능해요,103
구역,103
모두는,103
남쪽,103
장소는,102
아니었죠,102
안을,102
있는거에요,102
지구로,102
동일한,102
승리를,102
우리만,102
부끄러운,102
일한,102
엔진을,102
제프리,102
놨어,102
무섭게,102
경보,102
상담,102
토레스가,102
쏘는,102
생각했다,102
범죄를,102
내서,102
나라에서,102
마스터,102
어깨,102
창녀,102
참으로,102
구했어요,102
빛,102
협상을,102
데니스,102
웨스트,102
갖지,102
만나야,102
죽어야,102
김,102
죄책감을,102
과,102
하나에,102
잡아라,102
그렉,102
그자가,102
기능을,102
사람인지,102
작전은,102
누구에게도,102
일이예요,102
누구와,102
장담하는데,102
이빨,102
드와이트,102
엄마처럼,102
생겼네,102
사람이라면,102
암에,102
전투에서,102
생명,102
규칙은,102
웬일이야,102
감염된,102
편에,102
들어갔어,102
받기,102
완전한,102
옳았어,102
아냐마루,102
미치마,102
안할거야,102
깜짝이야,102
네드,102
알아들었어,101
펜,101
빼고요,101
예비,101
보고싶어,101
삶에서,101
미아,101
동영상,101
말하세요,101
꿨나,101
시작해서,101
돌을,101
아들과,101
선생님과,101
목표가,101
불러야,101
사람인,101
목표를,101
카를로스,101
안될까,101
두개,101
했고요,101
의학,101
돌볼,101
각자의,101
이곳으로,101
되는데요,101
키를,101
머리도,101
보트를,101
꼬맹이,101
된다고요,101
줄이야,101
타면,101
사람들이랑,101
사인,101
시선을,101
분들은,101
확신할,101
구,101
알아들어,101
당했어요,101
일부는,101
포기할,101
헌데,101
병력을,101
지옥에서,101
임시,101
아니였어,101
못했던,101
좋더라,101
분들이,101
몇년,101
대통령을,101
잃는,101
추워,101
그때까지,101
손상이,101
김선임,101
태양,101
좋아하잖아,101
녀석들,101
완벽해요,101
쳇,101
도움은,101
맡기고,100
뇌의,100
알았을,100
가니,100
보군요,100
한명,100
이랴,100
회복,100
사라지는,100
지켜보는,100
창고에,100
중력,100
얼간이,100
독을,100
기를,100
이동해,100
것처럼요,100
잘못을,100
끌어,100
믿어도,100
레지던트가,100
한쪽,100
준비됐습니다,100
없다구,100
잘됐군,100
승리,100
담아,100
가실,100
끝내야,100
후회하게,100
버티고,100
돈만,100
신랑,100
신원,100
출신,100
후에는,100
본다면,100
하더라고,100
게임은,100
위치에,100
몰랐던,100
싶어하지,100
나네,100
생각해봤는데,100
안녕하신가,100
위치가,100
부러진,100
순순히,100
일어났는지,100
딸에게,100
고향에,100
더한,100
사랑스런,100
알려주지,100
드문,100
했을까,100
너같은,100
없도록,100
더럽게,100
폭풍,100
안좋아,100
곳도,100
의사야,100
마이크가,100
좀비,100
무료,100
줬지,100
줬는데,100
클럽에,100
이해하고,100
위협이,100
경찰들이,100
드네요,100
화학,100
수록,100
썩은,99
지켜줄,99
로빈,99
조심하고,99
두려움을,99
알려줄게,99
배에서,99
짧게,99
싶군,99
아이들과,99
오로지,99
아프리카,99
사랑했어,99
늦게까지,99
되거든,99
되었지,99
로니,99
맹세코,99
볼수,99
물어보세요,99
자러,99
넣어서,99
가겠습니다,99
특수,99
약에,99
확신해,99
저절로,99
날개를,99
기쁜,99
보조,99
다가,99
봤다,99
하곤,99
김에,99
드려요,99
오웬이,99
커요,99
있어라,99
결국에는,99
모르겠는데요,99
도시가,99
보다시피,99
자신들의,99
보호해,99
놔둘,99
바이러스가,99
헤일리가,99
동의,99
없앨,99
걸쳐,99
연결되어,99
같잖아,99
베티,99
시장,99
재밌을,99
방사선,99
숨겨진,99
뚱뚱한,99
여러분들,99
그러냐,99
방송을,99
먹기,99
교회에,99
같다는,98
하자면,98
6월,98
죽었는데,98
충전,98
고개를,98
자리는,98
가족에,98
프로,98
쪽을,98
좋았던,98
로리,98
이용한,98
편을,98
아이도,98
죽었다는,98
떨고,98
죽어라,98
아니었지,98
의자,98
지나갈,98
시작했죠,98
타지,98
지옥의,98
원하는건,98
외과의가,98
않고요,98
인간과,98
보호하기,98
로렌스,98
알거야,98
직장에서,98
상상,98
방해가,98
섹스는,98
테사,98
다이아몬드,98
말할게요,98
공부를,98
뛰어요,98
이해하는,98
미칠,98
이거요,98
유진,98
넵,98
7월,98
말이군요,98
실행,98
소리에요,98
이것만,98
교육,98
키루밍주,98
말든,98
중대한,98
와야,98
화성,98
튀어,98
기다렸어,98
돌리고,98
누르고,98
기대,98
노리고,98
준비한,98
각각의,98
애인,98
게요,98
것일,98
예쁘게,98
막으려고,97
헐,97
베키,97
돌아와요,97
베를린,97
상당한,97
스페인,97
지도를,97
거짓말쟁이,97
본즈,97
3분,97
인류를,97
물어봐요,97
어딨니,97
말인데요,97
이끌고,97
찾아내,97
싶구나,97
저만,97
알려야,97
날씨,97
되어야,97
이기적인,97
영화에,97
오브,97
귀신,97
테지,97
연기가,97
가던,97
운명은,97
산사,97
없겠지만,97
것의,97
말씀드릴,97
수술하는,97
4시,97
실패,97
연락해서,97
공짜로,97
길고,97
자면,97
흔적은,97
플로키,97
상상할,97
허가,97
킹,97
찾았나,97
내일이,97
한명은,97
수사를,97
때리고,97
이에요,97
없을까요,97
싶소,97
알겠소,97
명예를,97
됐든,97
말아줘,97
죽였지,97
한숨,97
셔츠를,97
많네,97
그러네요,97
생명의,97
산타,97
돌아가게,97
믿기지가,97
할아버지는,97
봤으면,97
인간들이,97
무거운,97
숨어서,97
숫자가,97
받았지,97
중이고,97
할께,97
제법,97
시동,97
발렌타인,97
작전이,97
복도,97
암호,97
여동생이,97
따르지,97
바지랑기,97
않으려고,97
조카,97
코니,97
지나치게,97
농담하는,97
10월,97
일하게,97
부부,97
로지타,97
따님이,97
미안하게,96
놀이,96
말이네,96
싼,96
세인트,96
놀란,96
나선,96
뛸,96
들리지,96
원인을,96
작품,96
열쇠가,96
보호하고,96
태우고,96
설탕,96
예요,96
굴어,96
해야겠다,96
움직이지마,96
가능성,96
있어봐,96
뻔했어,96
일이고,96
뛰고,96
친구로,96
좋겠구나,96
죽이러,96
찾았다고,96
있었던거야,96
숫자,96
준비되면,96
아무에게도,96
부,96
이딴,96
번씩,96
전부다,96
전력을,96
일부를,96
나는데,96
집어치워,96
데려왔어,96
괜찮을까요,96
모인,96
뉴욕으로,96
바로는,96
하구요,96
맹세해요,96
아홉,96
도둑,96
죠지,96
겨울,96
바늘,96
자막공장,96
감염,96
서로가,96
가든,96
저리가,96
성공한,96
시간입니다,96
약속하지,96
버스에,96
토비,96
죽도록,96
골프,96
흘리고,96
부모님께,96
낫죠,96
어떨지,96
상사,96
피바디,96
아들이야,96
여,96
의무가,96
상관없이,95
지옥,95
수학,95
보호하는,95
주머니,95
기적을,95
아니었으면,95
뭔지도,95
아래층에,95
보내야,95
역겨운,95
두려움,95
그레타,95
지나가는,95
똥을,95
부대,95
될거라고,95
데려가야,95
조금도,95
용의자가,95
맞다고,95
뭐를,95
아내에게,95
신들이,95
일어나면,95
사실이라면,95
재수,95
남자로,95
운전을,95
경찰한테,95
나왔는데,95
같니,95
속도가,95
마음으로,95
가능성도,95
암호를,95
조치를,95
기밀,95
발견했습니다,95
고향,95
나빠,95
화났어,95
보이진,95
좋아했어요,95
잘못은,95
잘못됐어,95
하실래요,95
확인하러,95
정리,95
악마를,95
편한,95
적어,95
소설을,95
죠,95
리틀,95
훌륭해요,95
자지,95
사람이고,95
사랑과,95
야야,95
이긴,95
무얼,95
않냐,95
가져올게,95
오마이갓,95
미치게,95
착륙,95
해칠,95
코드를,95
세상엔,95
다쳤어요,95
친절하게,95
지쳤어,95
베스트,95
오늘밤은,95
지나서,95
살면,95
전화할,95
세계는,94
벨트,94
놓치면,94
줬잖아,94
지금쯤이면,94
피해자는,94
구멍,94
가정을,94
피해를,94
의역,94
죽었죠,94
조각을,94
제이미,94
맛있게,94
술도,94
안그래요,94
이런식으로,94
보여줘요,94
아나요,94
사는데,94
가본,94
생각해봐요,94
하려고요,94
거리는,94
부르세요,94
몇개,94
소원을,94
이들의,94
환자들,94
좋아하는데,94
음식은,94
상태야,94
몇몇은,94
편안하게,94
위층에,94
길게,94
배웠어,94
바른,94
가봐야겠어요,94
남겨,94
빠지고,94
행운의,94
가져갈,94
소녀는,94
넣으면,94
말고도,94
조사해,94
맞어,94
일단은,94
메세지,94
쉬어야,94
분석,94
거짓말이야,94
상관할,94
30년,94
낫다고,94
아니길,94
모리스,94
삼촌은,94
좀만,94
알파,94
자들을,94
실력,94
도와줄래,94
바꿨어,94
한글,94
나라에,94
그대는,94
어둠이,94
어깨에,94
위의,94
내일이면,94
없구요,94
셈이지,94
으로,94
버리는,94
행동에,94
명만,94
사용하지,94
필요해서,94
생각나,94
무엇보다도,94
공격이,93
만났죠,93
당신께,93
전할,93
진지한,93
리드,93
사모님,93
집이에요,93
우주를,93
허락을,93
타키,93
연기를,93
쟤들,93
사냥을,93
다에요,93
해를,93
축하,93
폐하의,93
잘됐어,93
수십,93
전부가,93
잘된,93
분리,93
폭발이,93
쏘고,93
정신적,93
싶었지,93
자연,93
만들죠,93
시를,93
수업을,93
아시겠지만,93
주사를,93
접속,93
비밀은,93
비슷해,93
화려한,93
얻어,93
않거든요,93
아파트에서,93
때문이라고,93
가족들은,93
요가,93
저라면,93
곤경에,93
가져갔어,93
반대,93
통하는,93
계신가요,93
싶은게,93
이집트,93
보호할,93
반을,93
자리로,93
자식들,93
체이스,93
네놈이,93
안들어,93
원하신다면,93
퍼뜩,93
녀석의,93
공장,93
되겠군,93
쓰여,93
밀고,93
끝내주네,93
물건들을,93
강하고,93
이겨낼,93
조명,93
싸움은,93
짜증나,93
없으세요,93
그렇게까지,93
했네요,93
미쳐,93
시작하기,93
다음으로,93
귀여워,93
개새끼야,93
아버님이,93
어디보자,93
통과,93
중요한게,93
돌아가셨어,93
응급실,93
그림자,93
추적할,93
그룹,93
시절,92
지켜볼,92
응급실에,92
입는,92
상관없는,92
고치고,92
그만두고,92
브리짓,92
법이지,92
흥,92
모아,92
공포,92
현,92
죽이라고,92
어딨나,92
팀의,92
중이라고,92
줘야지,92
안타깝게도,92
폴닥,92
하기엔,92
방해하지,92
알아야겠어,92
안전하다고,92
세스,92
암튼,92
이름의,92
댁이,92
별을,92
갔다고,92
주어진,92
왕국을,92
카렌,92
생각하는거야,92
마가렛,92
날개,92
투,92
사랑으로,92
자연스럽게,92
기운이,92
클로이,92
빚이,92
레지,92
발작이,92
유령을,92
번째는,92
난다,92
사세요,92
도나,92
되는거지,92
주겠다,92
외계,92
올라갈,92
상태에,92
벌어지는,92
죽이게,92
아셨어요,92
찾아보자,92
조각,92
승인,92
많습니다,92
사람만,92
내용은,92
결혼하는,92
바보같이,92
했었잖아,92
잘해요,92
다수의,92
하렴,92
친구지,92
내려놓고,92
사기,92
좋다는,92
찾아온,92
자기한테,92
물어본,92
공연을,92
씨와,92
씻고,92
진짜예요,92
도우러,92
않을게요,92
지갑,92
축구,92
오셔서,92
경력을,92
놀라워,92
꿈에,91
스페인어,91
이메일을,91
갔었어요,91
세금,91
문에,91
원하는걸,91
않으니,91
모습으로,91
수술에서,91
드라마,91
드려,91
행복할,91
후회할,91
소문,91
감염이,91
멈추라고,91
빈다,91
확실하지,91
대동맥,91
빚진,91
아이디어를,91
실망시키지,91
실수는,91
철저히,91
인간들은,91
넣는,91
바라네,91
이제서야,91
결혼해,91
그래야죠,91
떨어져요,91
교도소,91
쉴드,91
부탁한,91
쉬워,91
위험합니다,91
시에,91
머,91
마술,91
모험을,91
화상,91
당하고,91
있을것,91
이의,91
이용,91
해볼게요,91
해볼게,91
아프다고,91
리치,91
릴리야,91
도망갈,91
용기,91
쫓아,91
에린,91
트럭이,91
교통,91
잘은,91
꺼내서,91
조건을,91
침착하게,91
한심한,91
원하시면,91
데려가는,91
안됐어요,91
45분,91
생각해야,91
구급차,91
재판,91
이래도,91
충분치,91
보셨나요,91
시작했다,91
개새끼,91
법이야,91
총으로,91
어디에도,91
전쟁의,91
나이를,91
말이나,91
폐가,91
예전처럼,91
놓으면,91
따라오세요,91
선생님한테,91
임무에,91
변할,91
미국은,90
헌트가,90
멋지군,90
동물이,90
비디오를,90
기자,90
머리카락,90
화장실에서,90
버튼,90
청소,90
셋이,90
잘도,90
여기서는,90
불행하게도,90
보내줘요,90
2차,90
도우려고,90
버나드,90
후에도,90
시간이에요,90
엄밀히,90
페니,90
준비됐나,90
못생긴,90
과장님은,90
사람들에,90
덩치,90
4년,90
똑똑히,90
뵙죠,90
다른데,90
고용한,90
자동,90
와인을,90
말이라도,90
체포,90
수영,90
5분만,90
혐의로,90
소린지,90
테일러,90
환자도,90
여자예요,90
앉게,90
여자들을,90
거였죠,90
일어났어요,90
피츠,90
축하드려요,90
지역에서,90
희망은,90
놓칠,90
자연의,90
차트를,90
이기면,90
니나,90
산소를,90
보시면,90
갔고,90
감시하고,90
뽑아,90
문으로,90
이쁜,90
장관님,90
활동을,90
뛰는,90
조직이,90
살려줘요,90
나누고,90
차도,90
정상으로,90
말자고,90
끔찍해,90
신에게,90
가능하지,90
했군,90
샤워,90
신문에,90
올릴,90
있을거라고,90
역사,90
제시카,90
넘치는,89
취해,89
좋으면,89
무슨짓을,89
붙이고,89
전화하지,89
따라가,89
10번,89
전형적인,89
현지어,89
작품을,89
치지,89
된거죠,89
아침이에요,89
약속했잖아,89
주죠,89
인가요,89
바네사,89
기지,89
배우,89
회의에,89
리스트에,89
꿇어,89
스포츠,89
장난이,89
박사를,89
갈수록,89
부상,89
닥쳐요,89
다행이군,89
친구잖아,89
확인을,89
낳고,89
낮춰,89
그렇다는,89
오말리가,89
없어졌어,89
부분에,89
않았네,89
하늘이,89
보이잖아,89
새끼를,89
들어갑니다,89
교회에서,89
그대가,89
보다는,89
봐줘,89
데에,89
하느라,89
시작해야,89
죽음으로,89
싸고,89
있더라도,89
못하잖아,89
샴페인,89
북부의,89
보냈죠,89
멈추면,89
부탁할게,89
재산을,89
박사님은,89
파커,89
계단을,89
스파이,89
땅이,89
원한다,89
영어로,89
나갔다,89
밥이,89
제스,89
미소를,89
알려주고,89
로맨틱한,89
제국의,89
찾던,89
원해서,89
공항,89
미국이,89
시장님,89
교수,89
살인자가,89
마누라,89
시합,89
동의하지,89
축복을,89
아니었는데,89
듀크,88
않은가,88
イ-ヤイ-ヤオオ-ウ,88
파블로가,88
어이구,88
그만둬요,88
관심도,88
상상을,88
서쪽으로,88
셈이야,88
실패하면,88
물어보는,88
아오,88
받았고,88
비명,88
마음껏,88
않겠다,88
결정이,88
모양이군,88
신체,88
일으킬,88
런던에서,88
넣었어,88
만들었죠,88
인제,88
린,88
드라이브,88
통증,88
행복하지,88
부적절한,88
옮길,88
다음에는,88
장난하는,88
루시퍼가,88
줬죠,88
수색,88
있었군,88
물어봤어,88
맡게,88
마스크를,88
기쁩니다,88
인형을,88
인터뷰를,88
망했어,88
애의,88
신께,88
법적,88
노리는,88
있을거,88
시작된,88
여름에,88
불러서,88
차가운,88
가죽,88
때보다,88
않을꺼야,88
스카이,88
변태,88
수석,88
리젤,88
갈거에요,88
겁먹지,88
선물은,88
혈액을,88
였어요,88
오스왈드,88
신경외과,88
건지도,88
계시는,88
농담이,88
터커,88
어서와,88
읽은,88
방식대로,88
낫게,88
기름,88
싸게,88
아버지랑,88
하시지,88
금발,88
증명해,88
안되는데,88
때까지는,88
이거면,88
최고예요,88
있진,88
말씀드리고,88
사용해서,88
생각하지만,88
아버지에게,88
가볼게,88
데려가고,88
싫었어,88
셋에,88
내기,88
소피아,87
한밤중에,87
소문을,87
시골,87
당신같은,87
수염,87
아실,87
저주를,87
칼에,87
사람인데,87
지났어,87
보기에,87
거구요,87
군인들이,87
지지,87
피부를,87
이것에,87
이것들을,87
야구,87
금,87
맞으면,87
2시,87
나름,87
정도야,87
프로젝트,87
푸른,87
인류가,87
이유죠,87
있더라고,87
저희의,87
깔끔하게,87
안에는,87
심해요,87
가져올게요,87
이자벨,87
결혼이,87
누구니,87
누구보다도,87
배터리,87
좋았지,87
충격,87
사실상,87
남겨두고,87
이동한다,87
메러디스를,87
앞으로는,87
쉬게,87
하던데요,87
녀석들은,87
싶어해,87
말좀,87
망치지,87
플래시,87
보여서,87
바지를,87
고기를,87
마을의,87
알면서도,87
괜찮으니까,87
플랜,87
기본적인,87
준다,87
샅샅이,87
알았지만,87
말구요,87
고마웠어요,87
쐈어,87
돌아왔을,87
바지에,87
안내해,87
주사,87
변한,87
브레넌,87
농담이에요,87
열쇠는,87
시체는,87
살펴,87
거울을,87
경우에는,87
음악은,87
굴,87
여기예요,87
에요,87
겪는,87
예상치,87
관,87
아들도,87
브라운,87
축하하네,86
염소,86
자식은,86
사람이었어,86
아따,86
보내주세요,86
참말로,86
착하게,86
받아들여,86
자게,86
그러실,86
지붕,86
얘기했어요,86
도와야,86
가져와요,86
숙녀분들,86
약점을,86
왜들,86
겸,86
괜찮았어요,86
강도,86
건드리면,86
싫다면,86
생각해보면,86
될걸,86
챔피언,86
못되게,86
센터,86
이분이,86
들게,86
표정을,86
안나요,86
표를,86
가능할,86
그러셔,86
될꺼야,86
일이니까,86
뿐이예요,86
하지는,86
봤거든,86
용의자,86
파트너가,86
바보처럼,86
권한을,86
단서가,86
멍청하게,86
대학에서,86
편,86
법도,86
직원이,86
안될까요,86
열어봐,86
영화가,86
춤추는,86
원하는대로,86
가치,86
역사에,86
다녔어요,86
시도해,86
주기,86
가겠어요,86
이쪽이에요,86
닐,86
공격해,86
않은데요,86
한마디도,86
아침엔,86
싸운,86
혹시라도,86
대학교,86
서울,86
로저,86
발생한,86
싶고,86
화내지,86
당신이나,86
우주선,86
해결하고,86
흰,86
동네에,86
지상,86
있겠군요,86
지구에서,86
잃었다,86
10초,86
살인자,86
감기,86
칩,86
누르면,86
앉으시죠,86
골든,86
하셔야,86
깨어,86
괜한,86
보이세요,86
훔쳤어,86
일이요,86
괜찮네요,86
값을,86
보아,86
나가세요,86
곁을,86
범인,86
그곳을,86
술집,86
없어진,86
좋아하나,85
금고,85
안다는,85
눈엔,85
환자에,85
꾸미고,85
곳의,85
구름,85
웃지,85
5만,85
그만들,85
의견,85
나오세요,85
굳게,85
여기있는,85
도와주면,85
경고를,85
놓지,85
전자,85
그사람,85
이해하기,85
어려워,85
매력적인,85
간이,85
독수리,85
믿었어,85
꺼낼,85
몸으로,85
잡으려고,85
애런,85
메살라,85
저긴,85
눈도,85
흐르는,85
가능합니다,85
새롭게,85
곰,85
느낀,85
계셨어요,85
보살펴,85
한방,85
이사회,85
이용하는,85
닉이,85
주마,85
내일부터,85
포기하고,85
척추,85
계획이야,85
총도,85
이쁜이,85
먹여,85
망친,85
페이지,85
가방이,85
잊지마,85
왔었어,85
환영,85
타라,85
경찰에게,85
가족들에게,85
에스더,85
제니퍼,85
결정에,85
조건이,85
점수를,85
대상이,85
드래곤,85
찍는,85
씨에게,85
그놈들,85
실종된,85
그러기,85
후회,85
집중하고,85
클레이,85
지금요,85
사랑했어요,85
많으니까,85
정당한,85
나타나는,85
같으니라고,85
사람일,85
따라야,85
살을,85
경우에,85
동료가,85
아니었다면,85
그랜트,85
기저귀,84
복수,84
헤나,84
스캔,84
소녀를,84
필욘,84
죽겠네,84
결혼해서,84
결혼했어요,84
11시,84
희생자는,84
해줄까,84
고쳐,84
힐,84
어제는,84
여왕님,84
것도요,84
키우는,84
수업에,84
바꾸지,84
떠나게,84
내용을,84
공원에,84
시신이,84
면에서,84
좆,84
소피,84
들어간다,84
애인이,84
살리기,84
저한텐,84
낳을,84
좋아하게,84
들리는데,84
책상에,84
다행이에요,84
리더,84
금속,84
쇼가,84
돌연변이,84
파이팅,84
테리,84
결정해,84
남편에게,84
얻었어,84
짐이,84
잔소리,84
다같이,84
형의,84
할거,84
줄리,84
경관,84
경기가,84
행복해요,84
원인이,84
됬어,84
원래대로,84
남자답게,84
비하면,84
반쯤,84
하진스,84
하찮은,84
보냈지,84
언제요,84
남겨주세요,84
저들,84
아버지께,84
아버지께서,84
아는게,84
만나자,84
개소리,84
눈물이,84
로스가,84
원하시는,84
끄고,84
폭력을,84
기다렸어요,84
기다려라,84
맞잖아,84
경찰이다,84
일어났던,84
어디있지,84
줄곧,84
듯한,84
월요일,84
저놈,84
원했어,84
클럽에서,84
수고,84
피하고,84
보고만,83
그말은,83
추운,83
따뜻하게,83
지원이,83
전화번호,83
지르고,83
되겠군요,83
보겠습니다,83
오셨네요,83
도시로,83
읽었어,83
어른,83
있다면요,83
있더라,83
랄프,83
할걸,83
살아남지,83
학교로,83
학교가,83
도일,83
깨고,83
쳐다보고,83
없냐,83
내버려둬요,83
동쪽으로,83
중이잖아,83
산부인과,83
대사,83
똑똑해,83
회의가,83
하비,83
다르죠,83
마셨어,83
녀석들이,83
잔을,83
요원을,83
하시네요,83
의학적,83
엉망이야,83
유감스럽게도,83
행성에서,83
걸리면,83
끝내준다,83
누나는,83
분만,83
저에,83
할머니는,83
숲을,83
숲으로,83
사인을,83
어디에요,83
죽는다면,83
말했는데,83
내용이,83
되찾을,83
없대,83
진정하라고,83
퍽이나,83
하겠다,83
많네요,83
파블로는,83
마지막이야,83
않았겠지,83
뭔갈,83
자신도,83
자릴,83
잘가요,83
레슬리,83
샘이,83
달리는,83
시작합시다,83
엠파이어를,83
대답이,83
여왕의,83
얀,83
명령이,83
그러시죠,83
안면,83
짜잔,83
두들겨,83
세고,83
안정을,83
죽겠어요,83
줄까요,83
개리,83
피해자가,83
부부가,83
코카인,83
영상이,83
먼지,83
뿐이고,83
생애,83
센,83
선택이,83
붙은,83
당하는,83
젊은이,83
핸드폰을,83
싶으세요,83
아무일도,83
흔적도,83
15년,83
분들,83
매티,83
어찌나,83
정상이,83
데이트가,82
이익을,82
숀,82
병원은,82
식당에,82
예수,82
온라인,82
할때,82
병력이,82
죄책감,82
대표님,82
12월,82
위험할,82
고스트,82
아깐,82
하고있어,82
제안은,82
편지가,82
도착했어,82
가거라,82
많은걸,82
공동,82
친구들도,82
믿을만한,82
호수,82
안되고,82
표,82
즐거웠어요,82
딸아,82
괜찮겠죠,82
처리해야,82
알겠군,82
압력,82
괜찮고,82
즐겨,82
보실,82
좋아하는지,82
확인해봐,82
친구들에게,82
되었죠,82
좋겠다고,82
그녀에,82
밥은,82
끔찍하게,82
숫자를,82
위치는,82
남부,82
일으키고,82
과거는,82
우리집에,82
선한,82
유감이지만,82
증언을,82
퇴원,82
버리면,82
고맙군요,82
열차가,82
사랑하게,82
조사하고,82
놀라지,82
카미하마,82
어땠는지,82
기다리라고,82
반갑네,82
생기고,82
분노,82
니콜라스,82
필요한건,82
엘렌,82
오빤,82
나만의,82
으음,82
차이를,82
한나,82
인기가,82
뭔진,82
일인데요,82
나타나,82
대단해요,82
뭐하시는,82
의사한테,82
무시하고,82
의상,81
화성에,81
참아요,81
걸어요,81
해결책을,81
11월,81
보단,81
뭐하세요,81
가겠어,81
괴롭히는,81
소리죠,81
않았소,81
브렌다,81
오십시오,81
드는데,81
의미는,81
바뀐,81
엿이나,81
왜이래,81
실수가,81
바닥에서,81
이해했어,81
주변의,81
피부가,81
짜증나는,81
했다구요,81
가버려,81
박스,81
뜰,81
진실,81
장소에서,81
장비가,81
채워,81
앉을,81
남기지,81
상자에,81
있을꺼야,81
괜찮,81
노력하는,81
켜,81
하는지도,81
출동,81
살리는,81
나니까,81
나눌,81
중이죠,81
멀쩡한,81
걱정돼,81
무단,81
있음을,81
신원을,81
판단을,81
사이는,81
됐군요,81
용서하지,81
균형을,81
사실입니다,81
이번에도,81
바퀴,81
부르죠,81
좁은,81
우주가,81
콩,81
할일이,81
잠들어,81
된단다,81
봤지만,81
책상,81
사과하고,81
화면,81
태어나서,81
젤,81
멀어,81
쟤들은,81
타세요,81
달라질,81
끝이에요,81
이런건,81
잘들어,81
몰랐습니다,81
아셔야,81
뉴,81
고래,81
프레드,81
마사지,81
인터넷에,81
사무실을,81
내리지,81
용,81
되다니,81
봐야겠어요,81
건요,81
생각으로,81
특히나,81
강을,81
형제여,81
사람이었어요,81
천국에,81
보이,81
것들에,81
릴리를,81
죄송,81
아파트를,81
업무,81
성이,81
오역,81
지하에,81
들으니,81
사형,81
여자애를,81
그럴까요,81
직업은,81
알수,81
놔줘요,81
살아가는,81
여러번,81
놓쳤어,81
놀자,81
임신했어,81
변하는,81
벤자민,81
검사는,81
어머니와,81
있,80
지랄,80
왼발,80
아이와,80
바뀌지,80
염려,80
본다,80
쓰던,80
으악,80
핵,80
무시해,80
의도는,80
거짓,80
의식,80
무리가,80
오셨군요,80
최초로,80
서명,80
홀든,80
로레인,80
성공을,80
광대,80
산채로,80
영혼의,80
영혼은,80
탔어,80
손들어,80
골치,80
여자에,80
테오,80
확인해야,80
구하지,80
로밀리,80
있었다고요,80
마을로,80
단어가,80
말려,80
알아야지,80
신부님이,80
일어,80
보석,80
이라,80
죽이려는,80
보여준,80
낭비,80
호흡,80
조종할,80
꿇고,80
행성에,80
멀지,80
전부예요,80
구두,80
다치지,80
고른,80
울어,80
텅,80
존은,80
마신,80
먹게,80
승객,80
싫고,80
새를,80
마법이,80
가져도,80
되거든요,80
공간,80
왔군요,80
그랬었지,80
걔네가,80
좋아질,80
가세,80
바꾼,80
사망한,80
새는,80
쓰려고,80
복잡해,80
시간이나,80
이쪽입니다,80
가까워,80
봉합,80
되었고,80
발작,80
정도요,80
국경,80
보는게,80
허가를,80
허락하지,80
붙일,80
예수님,80
지켜봐,80
마티,80
모르겠소,80
극장,80
당신이라면,80
당신이야,80
벽이,80
지방,80
문니,79
어머니도,79
아닐지도,79
책도,79
물어보면,79
말란,79
희망,79
공원에서,79
자르고,79
젠,79
끝내줘,79
범인의,79
혐의를,79
많잖아,79
어떡하죠,79
원했어요,79
연설,79
기회도,79
제이가,79
주라고,79
질질,79
연설을,79
유능한,79
만나자고,79
있을텐데,79
있을래,79
리지,79
대화할,79
중령님,79
엘비스,79
칼은,79
때처럼,79
일해야,79
놔두지,79
